content,time,name,QQ
逆天,2024-06-18 20:53:12, 21-thanku-绿蚁非蚁,2927168731
@21-门头沟学院-ldd @21-门头沟学院-ldd 啥211,2024-06-18 20:53:12, 21-ncu-xyz,2905856628
@21-门头沟学院-ldd @21-门头沟学院-ldd 啊？我尸体不舒服,2024-06-18 20:53:12, 21 heu 粥,2910353465
tongji 怎么通知的,2024-06-18 20:53:13, 21—tongji-鼠鼠,1829795398
@21-bhu-rk100%吃瓜群众 铁不是excel筛的，牌子爷能留下的,2024-06-18 20:53:13, 21-个别大专-32123432,1622357652
硕士这bar吓到我了,2024-06-18 20:53:15, 19-nuist-tongji-ki,2944957728
看不起末九是吧,2024-06-18 20:53:17, 21-湖b-耐拒王蜀鼠,923557344
什么211,2024-06-18 20:53:17, 21-csu-hxf,3619511351
今年卷烂了,2024-06-18 20:53:19, 22-gitu-浊水（六拒王）,1197962922
我们么没收到,2024-06-18 20:53:20, 21—tongji-鼠鼠,1829795398
@21-nwpu @21-nwpu 是这样的,2024-06-18 20:53:20, 21-cau-鼠鼠（夏5拒）,601914862
@21-门头沟学院-ldd @21-门头沟学院-ldd 我靠,2024-06-18 20:53:21, 21-MiHoYo-菜鸡,1143156014
啥211啊,2024-06-18 20:53:25, 21 heu 粥,2910353465
？,2024-06-18 20:53:25, 21-su-xfw,2907069772
烂完了,2024-06-18 20:53:26, 19-nuist-tongji-ki,2944957728
收拾收拾下班了,2024-06-18 20:53:28, 19-nuist-tongji-ki,2944957728
次九成案底了,2024-06-18 20:53:28, 21-csu-hxf,3619511351
多少人的rk4啊,2024-06-18 20:53:29, 21-su-xfw,2907069772
末九第一不要是吧,2024-06-18 20:53:32, 21-湖b-耐拒王蜀鼠,923557344
来招鸽子了,2024-06-18 20:53:33, 19-nuist-tongji-ki,2944957728
211难道是bupt吗,2024-06-18 20:53:34, 21-sbu-传说中的黑龙,291395891
预推免最赢的一集,2024-06-18 20:53:36, 22-gitu-浊水（六拒王）,1197962922
普信济,2024-06-18 20:53:36, 20-tongjiu-lw,2230510481
@21-湖b-耐拒王蜀鼠 你专业多少人,2024-06-18 20:53:36, 21-hnu-椰子冻,2337595280
400人是吧,2024-06-18 20:53:37, 21-su-xfw,2907069772
136,2024-06-18 20:53:42, 21-湖b-耐拒王蜀鼠,923557344
收拾收拾考研了,2024-06-18 20:53:45, 21-鼠鼠u-夏零营,3152342225
只招鸽子啊？,2024-06-18 20:53:46, 21-crush on u-fw,849296631
卧槽,2024-06-18 20:53:47, 21-hnu-椰子冻,2337595280
@21-湖b-耐拒王蜀鼠 @21-湖b-耐拒王蜀鼠 oq,2024-06-18 20:53:48, 21-鼠鼠u-夏零营,3152342225
@21-湖b-耐拒王蜀鼠 @21-湖b-耐拒王蜀鼠 你oq了，反正你最后也去华五,2024-06-18 20:53:50, 21-thanku-绿蚁非蚁,2927168731
宣传的好,2024-06-18 20:53:51, 21-大专-末二就好了-OvO,515633125
@21-su-xfw @21-su-xfw 实验班rk4也没入,2024-06-18 20:53:52, 22-gitu-浊水（六拒王）,1197962922
普信济[表情],2024-06-18 20:53:54, 21-tongji-x(夏7拒),2295860791
逆天,2024-06-18 20:53:55, 21－fwu－,2914828070
这啥啊,2024-06-18 20:54:00, 21-su-xfw,2907069772
六拒王,2024-06-18 20:54:01, 22-gitu-浊水（六拒王）,1197962922
普信大专,2024-06-18 20:54:01, 23-tongji大专-cg,1825784869
有点迷,2024-06-18 20:54:02, 21-su-xfw,2907069772
进去杀软鸽穿环节了,2024-06-18 20:54:03, 21-dbu-Chrisna,862310997
这就是高贵的沪校,2024-06-18 20:54:09, 21-dbu-Chrisna,862310997
关键是他bar不低，也筛oq？,2024-06-18 20:54:11, 21-湖b-耐拒王蜀鼠,923557344
@21-门头沟学院-ldd @21-门头沟学院-ldd 专硕吗哥,2024-06-18 20:54:16, 21-su-xfw,2907069772
南开计算机有夏令营吗,2024-06-18 20:54:16, 21-nku-hjq,1774500352
这就是高贵的沪校,2024-06-18 20:54:16, 21-neu-梅琳娜(夏0营心碎鼠鼠),1527017964
还指着入同济鸽了春闱,2024-06-18 20:54:17, 21-csu-hxf,3619511351
是打算夏令营一个都不招吗,2024-06-18 20:54:18, 21-crush on u-fw,849296631
同济的名单在哪啊,2024-06-18 20:54:18, 21—tongji-鼠鼠,1829795398
@21-湖b-耐拒王蜀鼠 @21-湖b-耐拒王蜀鼠 不妨碍了,2024-06-18 20:54:21, 21-鼠鼠u-夏零营,3152342225
有的学校是分层次筛,2024-06-18 20:54:22, 21 UCAS ShuAI,3238221577
宣讲营！,2024-06-18 20:54:22, 21-crush on u-fw,849296631
现在还得老老实实准备计所春闱了,2024-06-18 20:54:24, 21-csu-hxf,3619511351
@21-crush on u-fw @21-crush on u-fw 哈哈哈哈哈哈,2024-06-18 20:54:26, 21-鼠鼠u-夏零营,3152342225
真筛oq吗？,2024-06-18 20:54:26, 22-gitu-浊水（六拒王）,1197962922
没名单好像,2024-06-18 20:54:27, 21-thanku-绿蚁非蚁,2927168731
难绷,2024-06-18 20:54:28, 19-nuist-tongji-ki,2944957728
@21-湖b-耐拒王蜀鼠 @21-湖b-耐拒王蜀鼠 湖大有人入吗,2024-06-18 20:54:30, 21-hnu-信安小辣鸡 （赛博保安室：497301267）,1345690668
每个层次入一点筛一点,2024-06-18 20:54:30, 21 UCAS ShuAI,3238221577
那还招什么学生啊,2024-06-18 20:54:31, 21-湖b-耐拒王蜀鼠,923557344
@21-湖b-耐拒王蜀鼠 @21-湖b-耐拒王蜀鼠 末九被歧视了,2024-06-18 20:54:31, 21-dbu-Chrisna,862310997
@21-su-xfw @21-su-xfw 0812,2024-06-18 20:54:32, 21-门头沟学院-ldd,577628305
考研了,2024-06-18 20:54:32, 21-鼠鼠u-夏零营,3152342225
太高贵了,2024-06-18 20:54:34, 21－fwu－,2914828070
 开完了吗,2024-06-18 20:54:35, 21-次九,735661799
@20-xdu-sjtu-nzk（xhs：1048182734 @20-xdu-sjtu-nzk（xhs：1048182734 好[表情][表情][表情],2024-06-18 20:54:37, 21--security,2928394393
？,2024-06-18 20:54:37, 21-csu-hxf,3619511351
今晚会出名单,2024-06-18 20:54:38, 19-绦-酚,969878235
吗,2024-06-18 20:54:40, 19-绦-酚,969878235
啊？,2024-06-18 20:54:41, 21 heu 粥,2910353465
我觉得铁歧视末九,2024-06-18 20:54:41, 21-dbu-Chrisna,862310997
同济直博观察完了,2024-06-18 20:54:42, 19-nuist-tongji-ki,2944957728
同济,2024-06-18 20:54:44, 21-dbu-Chrisna,862310997
0812？,2024-06-18 20:54:44, 21 heu 粥,2910353465
要不搞个google doc吧,2024-06-18 20:54:45, 21--security,2928394393
一个夏令营都进不去,2024-06-18 20:54:45, 21-sbu-传说中的黑龙,291395891
2群有人说04专硕开了,2024-06-18 20:54:46, 21-whut-hhh,2307367273
挺好入,2024-06-18 20:54:46, 19-nuist-tongji-ki,2944957728
硕士确实是 可怕,2024-06-18 20:54:50, 19-nuist-tongji-ki,2944957728
@21-门头沟学院-ldd @21-门头沟学院-ldd 啊,2024-06-18 20:54:50, 21-zjdu-sky,986492650
@21-whut-hhh @21-whut-hhh g,2024-06-18 20:54:52, 21-su-xfw,2907069772
@21-csu-hxf @21-csu-hxf 春闱有用吗，听说白打工，都不想准备了,2024-06-18 20:54:55, 21－fwu－,2914828070
啊？,2024-06-18 20:54:58, 21-crush on u-fw,849296631
@21-hnu-信安小辣鸡 （赛博保安室：497301267） 计科第一入了,2024-06-18 20:54:59, 21-hnu-椰子冻,2337595280
@21-ecust-kalipolis @21-ecust-kalipolis 哭了,2024-06-18 20:55:00, 21-scu-ran,1796200949
有截图吗,2024-06-18 20:55:01, 21-crush on u-fw,849296631
085404,2024-06-18 20:55:03, 21-crush on u-fw,849296631
@21-tongji-x(夏7拒) @21-tongji-x(夏7拒) bhu是哪？,2024-06-18 20:55:03," 21-四非::println(""⁧⁧ ;(""",2512752005
庆幸早生两年,2024-06-18 20:55:03, 19-nuist-tongji-ki,2944957728
目前没offer,2024-06-18 20:55:04, 21-csu-hxf,3619511351
没截图,2024-06-18 20:55:05, 21-whut-hhh,2307367273
老实考研了,2024-06-18 20:55:06, 21-zjdu-sky,986492650
@21-whut-hhh @21-whut-hhh ？,2024-06-18 20:55:06, 21-双非-abab（夏5拒）,982425956
无图无真相,2024-06-18 20:55:06, 21-cug-秋白,1342691640
总不能没书读,2024-06-18 20:55:09, 21-csu-hxf,3619511351
有无佬总结下同济的bar,2024-06-18 20:55:09, 21-湖b-耐拒王蜀鼠,923557344
？,2024-06-18 20:55:12, 21-sdu-dusker,1187305740
@21－fwu－ 直接报计所夏令营吧,2024-06-18 20:55:12, 21 UCAS ShuAI,3238221577
你们确定这是同济不是清北？,2024-06-18 20:55:14, 21-jlu-六拒,1143086972
@21-cug-秋白 @21-cug-秋白 球球,2024-06-18 20:55:15, 21-su-xfw,2907069772
@21-湖b-耐拒王蜀鼠 @21-湖b-耐拒王蜀鼠 直博合理 硕士爆了,2024-06-18 20:55:20, 19-nuist-tongji-ki,2944957728
还在F5,2024-06-18 20:55:24, 21-su-xfw,2907069772
@21-湖b-耐拒王蜀鼠 @21-湖b-耐拒王蜀鼠 你们专业核心rk1投了没,2024-06-18 20:55:25, 21-hnu,1055320990
真清华bar,2024-06-18 20:55:26, 21-crush on u-fw,849296631
我同济还是待审核,2024-06-18 20:55:30, 21-sdu-dusker,1187305740
妈的爆了,2024-06-18 20:55:31, 21 heu 粥,2910353465
还是西交好啊,2024-06-18 20:55:33, 21-csu-hxf,3619511351
xdm预推免见,2024-06-18 20:55:33, 20-bjtu-tongji-hsun,2908894790
@21-sdu-dusker @21-sdu-dusker 没了,2024-06-18 20:55:34, 19-nuist-tongji-ki,2944957728
hnu不会又是个位数入营吧,2024-06-18 20:55:35, 21-hnu-信安小辣鸡 （赛博保安室：497301267）,1345690668
为什么bar这么高,2024-06-18 20:55:36, 21-sbu-传说中的黑龙,291395891
为什么没发邮件或者短信,2024-06-18 20:55:36, 21—tongji-鼠鼠,1829795398
赞美西交,2024-06-18 20:55:37, 21-csu-hxf,3619511351
同济人称小清北,2024-06-18 20:55:38, 21-jlu-六拒,1143086972
各位这么牛逼,2024-06-18 20:55:39, 20-tongjiu-lw,2230510481
@21-sbu-传说中的黑龙 @21-sbu-传说中的黑龙 您不会也报tongji了吧,2024-06-18 20:55:41, 21-fwu--,1962349891
@19-nuist-tongji-ki @19-nuist-tongji-ki 啊？,2024-06-18 20:55:42, 21-su-xfw,2907069772
现在学硕待审核=寄了,2024-06-18 20:55:44, 19-nuist-tongji-ki,2944957728
还是好好准备预推免吧,2024-06-18 20:55:48, 21-xdu-river,863547742
专硕等一下,2024-06-18 20:55:51, 19-nuist-tongji-ki,2944957728
清华人称小同济,2024-06-18 20:55:51, 21-uestc-blackbird（没学上）,2593251154
行了 直接等待预推免吧,2024-06-18 20:55:51, 21-xj,3060316642
不会是QS排名的影响吧,2024-06-18 20:55:53, 21-sbu-传说中的黑龙,291395891
@21-sbu-传说中的黑龙 您没入？,2024-06-18 20:55:53, 21-湖b-耐拒王蜀鼠,923557344
专硕呢,2024-06-18 20:55:54, 21-双非-abab（夏5拒）,982425956
华东师软工没过，报计算机学院，是直接在系统里改掉就行吗,2024-06-18 20:55:54, 21-末2-1非4无-夏0营,1286720644
这是同济还是清北？,2024-06-18 20:55:54, 21-dbu-Chrisna,862310997
夏令营玩不了一点,2024-06-18 20:55:55, 21-xdu-river,863547742
还没彻底死,2024-06-18 20:55:58, 19-nuist-tongji-ki,2944957728
预推免bar会低一点吧,2024-06-18 20:55:58, 21-njust-酒池,614467973
[表情][表情][表情],2024-06-18 20:56:02, 21－fwu－,2914828070
我怀疑我报成清北的营了,2024-06-18 20:56:02, 21-dbu-Chrisna,862310997
@21-uestc-blackbird（没学上） @21-uestc-blackbird（没学上） 笑了,2024-06-18 20:56:05," 21-四非::println(""⁧⁧ ;(""",2512752005
会的，毕竟我都入了,2024-06-18 20:56:06, 20-bjtu-tongji-hsun,2908894790
今晚专硕过不了就飞了,2024-06-18 20:56:08, 21-su-xfw,2907069772
今年同济4.75绩点貌似排40名还多,2024-06-18 20:56:08, 20-tongjiu-lw,2230510481
专硕04有截图吗,2024-06-18 20:56:09, 21-sdu-马＋7（夏7拒）,1658572774
同济预推免吧,2024-06-18 20:56:10, 21-jldu_fw（要过六级版,2417091160
@20-tongjiu-lw @20-tongjiu-lw 是的,2024-06-18 20:56:14, 19-nuist-tongji-ki,2944957728
@21-末2-1非4无-夏0营 @21-末2-1非4无-夏0营 好像要重新注册账号,2024-06-18 20:56:15, 21-hnu,1055320990
本来以为是小复旦结果是大复旦,2024-06-18 20:56:15, 21 heu 粥,2910353465
？,2024-06-18 20:56:16, 20-bjtu-tongji-hsun,2908894790
@21-jldu_fw（要过六级版 @21-jldu_fw（要过六级版 那我是哪来的,2024-06-18 20:56:22, 20-bjtu-tongji-hsun,2908894790
一个营都入不了啊,2024-06-18 20:56:22, 21-xj,3060316642
085404有无开了的兄弟们,2024-06-18 20:56:24, 21-uestc－伍三,271456172
下午开会  老师说计科4.8不能保研,2024-06-18 20:56:25, 19-nuist-tongji-ki,2944957728
@21-jldu_fw（要过六级版 @21-jldu_fw（要过六级版 有的吧,2024-06-18 20:56:25, 21-njust-:橘子:,1015728904
反正今年同济校内卷爆了,2024-06-18 20:56:25, 20-tongjiu-lw,2230510481
入旦也入不了同济,2024-06-18 20:56:28, 21-crush on u-fw,849296631
绷,2024-06-18 20:56:30, 21-csu-hxf,3619511351
这么筛啊同济,2024-06-18 20:56:30, 21-dbu-Chrisna,862310997
@21-hnu @21-hnu 谢谢喵,2024-06-18 20:56:31, 21-末2-1非4无-夏0营,1286720644
有人收到计算所邮件吗,2024-06-18 20:56:32, 21-末 2-xyz,2623851533
@21-crush on u-fw @21-crush on u-fw 蚌,2024-06-18 20:56:35, 21-su-xfw,2907069772
@21-crush on u-fw @21-crush on u-fw 可能因为太高了吧,2024-06-18 20:56:40, dhu ,930851771
@21-末2-1非4无-夏0营 @21-末2-1非4无-夏0营 要换个手机号注册新账号,2024-06-18 20:56:45, 21-末二-冻（垂死挣扎中,1463250073
计算所入营难吗,2024-06-18 20:56:47, 21-中九-hgj,1401662806
清北人称小同济,2024-06-18 20:56:48, 21-jlu-六拒,1143086972
不会是在保护本校吧,2024-06-18 20:56:50, 23-tongji大专-cg,1825784869
为啥计算所邮件中那个老师 我没见过他的名字,2024-06-18 20:56:55, 21-末 2-xyz,2623851533
有的人已经死了，但还没埋,2024-06-18 20:56:56, 21-个别大专-32123432,1622357652
23的吉大24的同济！,2024-06-18 20:56:56, 21-su-xfw,2907069772
你们不是预推免保护的吗,2024-06-18 20:56:57, 20-bjtu-tongji-hsun,2908894790
本校cs实在太卷,2024-06-18 20:57:02, 23-tongji大专-cg,1825784869
本校有人入了吗,2024-06-18 20:57:04, 19-绦-酚,969878235
计算所和入营没关系吧,2024-06-18 20:57:04, 22-gitu-浊水（六拒王）,1197962922
我也没填她,2024-06-18 20:57:07, 21-末 2-xyz,2623851533
为什么没发邮件或者短信，只能去报名网站看，下头济[表情],2024-06-18 20:57:07, 21—tongji-鼠鼠,1829795398
看了几个211入营的,2024-06-18 20:57:09, 19-nuist-tongji-ki,2944957728
不是弱com吗,2024-06-18 20:57:10, 22-gitu-浊水（六拒王）,1197962922
不是,2024-06-18 20:57:13, 21-末 2-xyz,2623851533
@19-nuist-tongji-ki 都是第一名,2024-06-18 20:57:13, 19-nuist-tongji-ki,2944957728
@23-tongji大专-cg @23-tongji大专-cg 养蛊呢,2024-06-18 20:57:14, 20-tongjiu-lw,2230510481
春闱,2024-06-18 20:57:16, 21-末 2-xyz,2623851533
专硕老哥开了吗,2024-06-18 20:57:18, 21-双非-abab（夏5拒）,982425956
那个老师,2024-06-18 20:57:21, 21-末 2-xyz,2623851533
@19-nuist-tongji-ki @19-nuist-tongji-ki 0812吗哥,2024-06-18 20:57:22, 21-su-xfw,2907069772
符合预期吧,2024-06-18 20:57:22, 19-nuist-tongji-ki,2944957728
同济电院会出名单吗,2024-06-18 20:57:22, 21-thanku-绿蚁非蚁,2927168731
0812学硕03开了吗,2024-06-18 20:57:24, 21-hust-活着,2695675331
@22-gitu-浊水（六拒王） @22-gitu-浊水（六拒王） 套了个老师，说入营是教务审核,2024-06-18 20:57:26, 21-中九-hgj,1401662806
@19-nuist-tongji-ki @19-nuist-tongji-ki 0854吗？,2024-06-18 20:57:27, 21-nuaa-Sorrystopper,1377765332
@23-tongji大专-cg @23-tongji大专-cg 卷飞了已经,2024-06-18 20:57:27, 21-tongji-x(夏7拒),2295860791
@21-su-xfw @21-su-xfw 对的,2024-06-18 20:57:29, 19-nuist-tongji-ki,2944957728
@21-nuaa-Sorrystopper @21-nuaa-Sorrystopper 不是,2024-06-18 20:57:33, 19-nuist-tongji-ki,2944957728
@21-hust-活着 @21-hust-活着 +1,2024-06-18 20:57:34, 19-绦-酚,969878235
都是学,2024-06-18 20:57:35, 19-nuist-tongji-ki,2944957728
同济有没有复活赛啊,2024-06-18 20:57:35, 21-jldu_fw（要过六级版,2417091160
0854呢,2024-06-18 20:57:36, 21-双非-abab（夏5拒）,982425956
,2024-06-18 20:57:37, 21-双非-abab（夏4拒）,982425956
球球了,2024-06-18 20:57:37, 21-su-xfw,2907069772
唉想转土木了,2024-06-18 20:57:37, 23-tongji大专-cg,1825784869
@21-thanku-绿蚁非蚁 @21-thanku-绿蚁非蚁 会出的,2024-06-18 20:57:38, 20-bjtu-tongji-hsun,2908894790
让我s吧,2024-06-18 20:57:40, 21-su-xfw,2907069772
@21-jldu_fw（要过六级版 @21-jldu_fw（要过六级版 应该没有,2024-06-18 20:57:42, 19-nuist-tongji-ki,2944957728
我尸体不太舒服,2024-06-18 20:57:42, 21-sdu-dusker,1187305740
太失败了,2024-06-18 20:57:42, 21—四非—伊达政宗,3631899231
还会写清楚学校,2024-06-18 20:57:42, 20-bjtu-tongji-hsun,2908894790
第一专硕都没入[表情][表情],2024-06-18 20:57:44, 21-whut-hhh,2307367273
我先走了,2024-06-18 20:57:44, 21-sdu-dusker,1187305740
@21-末二-冻（垂死挣扎中 @21-末二-冻（垂死挣扎中 阿里嘎多喵,2024-06-18 20:57:45, 21-末2-1非4无-夏0营,1286720644
你不来就算了,2024-06-18 20:57:47, 19-nuist-tongji-ki,2944957728
@21-中九-hgj @21-中九-hgj 所以是教务老师发的邮件是吗,2024-06-18 20:57:49, 21-末 2-xyz,2623851533
@21-thanku-绿蚁非蚁 @21-thanku-绿蚁非蚁 明早,2024-06-18 20:57:50, 21-su-xfw,2907069772
有的是人来,2024-06-18 20:57:50, 19-nuist-tongji-ki,2944957728
同济专硕04真开了？？？？？？,2024-06-18 20:57:50, 21-sdu-马＋7（夏7拒）,1658572774
包吃包住你不来？,2024-06-18 20:57:54, 19-nuist-tongji-ki,2944957728
为什么还是待审核,2024-06-18 20:57:56, 21-sdu-马＋7（夏7拒）,1658572774
同济怎么今年夏令营快赶上清北了,2024-06-18 20:57:57, 21-csu-hxf,3619511351
@21-sdu-马＋7（夏7拒） @21-sdu-马＋7（夏7拒） 还没图目前,2024-06-18 20:57:59, 21-su-xfw,2907069772
有复活赛吗？,2024-06-18 20:57:59, 21-fwu-爱莉爱莉爱（4.5拒）,1452454552
@19-nuist-tongji-ki @19-nuist-tongji-ki 那能看到0854 开完了吗,2024-06-18 20:58:02, 21-nuaa-Sorrystopper,1377765332
我尸体不太舒服,2024-06-18 20:58:06, 21-sbu-传说中的黑龙,291395891
准备跳了,2024-06-18 20:58:12, 21-sbu-传说中的黑龙,291395891
报本校了,2024-06-18 20:58:17, 21-csu-hxf,3619511351
jump,2024-06-18 20:58:19, 21-usc-liny,993287593
9月再来吧,2024-06-18 20:58:21, 19-nuist-tongji-ki,2944957728
不是，啊？？？？,2024-06-18 20:58:22, 21-fwu-爱莉爱莉爱（4.5拒）,1452454552
@21-sdu-马＋7（夏7拒） @21-sdu-马＋7（夏7拒） 有了,2024-06-18 20:58:22, 21-su-xfw,2907069772
,2024-06-18 20:58:24, 21-su-xfw,2907069772
@21-su-xfw @21-su-xfw ？？,2024-06-18 20:58:27, 21-双非-abab（夏4拒）,982425956
绷,2024-06-18 20:58:27, 21-ggu-群里最不抽象的,2076457169
真有？,2024-06-18 20:58:29, 21-双非-abab（夏4拒）,982425956
？？？,2024-06-18 20:58:34, 21-sdu-马＋7（夏7拒）,1658572774
有了,2024-06-18 20:58:36, 21-su-xfw,2907069772
有图吗,2024-06-18 20:58:37, 21-sdu-马＋7（夏7拒）,1658572774
图呢,2024-06-18 20:58:37, 21-双非-abab（夏4拒）,982425956
艹,2024-06-18 20:58:38, 21-双非-abab（夏4拒）,982425956
 赶作业去了 祝福好运,2024-06-18 20:58:39, 19-nuist-tongji-ki,2944957728
有双非入的嘛,2024-06-18 20:58:39, 21-crush on u-fw,849296631
真有图了,2024-06-18 20:58:40, 21-whut-hhh,2307367273
图呢,2024-06-18 20:58:40, 21-sdu-dusker,1187305740
好了跳了,2024-06-18 20:58:41, 21-su-xfw,2907069772
拜拜了,2024-06-18 20:58:43, 21-su-xfw,2907069772
？？？,2024-06-18 20:58:43, 21-双非-abab（夏4拒）,982425956
@21-crush on u-fw @21-crush on u-fw 目前没看到,2024-06-18 20:58:46, 19-nuist-tongji-ki,2944957728
图呢,2024-06-18 20:58:46, 21-cug-秋白,1342691640
2群看见的,2024-06-18 20:58:46, 21-su-xfw,2907069772
清北人称小同济,2024-06-18 20:58:48," 21-四非::println(""⁧⁧ ;(""",2512752005
图呢我日,2024-06-18 20:58:49, 21-双非-abab（夏4拒）,982425956
？？,2024-06-18 20:58:50, 21-双非-abab（夏4拒）,982425956
来个看看，死死心,2024-06-18 20:58:52, 21-sdu-马＋7（夏7拒）,1658572774
速转,2024-06-18 20:58:53, 21-双非-abab（夏4拒）,982425956
你先别日,2024-06-18 20:58:55, 21-su-xfw,2907069772
我先日,2024-06-18 20:58:57, 21-su-xfw,2907069772
目前都是中流211起步,2024-06-18 20:58:57, 19-nuist-tongji-ki,2944957728
同济失败哩,2024-06-18 20:58:59, 22-gitu-浊水（六拒王）,1197962922
@19-nuist-tongji-ki @19-nuist-tongji-ki 我测。。,2024-06-18 20:58:59, 21-鼠鼠u-夏零营,3152342225
@21-末 2-xyz @21-末 2-xyz 是那个组的招生负责人,2024-06-18 20:58:59, 21-中九-hgj,1401662806
跃了,2024-06-18 20:59:03, 20-tongjiu-lw,2230510481
[图片]今年能不能来第三批,2024-06-18 20:59:04, 21-nuaa-seの0,2211827137
？？？,2024-06-18 20:59:05, 21-双非-abab（夏4拒）,982425956
六拒王,2024-06-18 20:59:05, 22-gitu-浊水（六拒王）,1197962922
我艹,2024-06-18 20:59:10, 21-双非-abab（夏4拒）,982425956
让我先日,2024-06-18 20:59:12, 21-su-xfw,2907069772
啊？,2024-06-18 20:59:14, 21-crush on u-fw,849296631
紫砂了,2024-06-18 20:59:18, 21-crush on u-fw,849296631
@21-su-xfw @21-su-xfw ！,2024-06-18 20:59:18, 21-bupt-nordfhn,2870512961
tju开了啊,2024-06-18 20:59:19, 21-ecnu-码农汉堡,1174617612
悬着的心死了,2024-06-18 20:59:24, 21-末2-0入营0offer,877523138
死心了,2024-06-18 20:59:25, 21-whut-hhh,2307367273
前途一片答辩,2024-06-18 20:59:25, 21-su-xfw,2907069772
gg,2024-06-18 20:59:26, 21-zjdu-sky,986492650
@21-fwu-爱莉爱莉爱（4.5拒） @21-fwu-爱莉爱莉爱（4.5拒） 这不是学硕嘛,2024-06-18 20:59:26, 21-hnu,1055320990
不是 211有论文rk1 tju不给入？？？？,2024-06-18 20:59:27, 21-鼠鼠,1825742337
但是春闱当时填了两个老师吧,2024-06-18 20:59:28, 21-末 2-xyz,2623851533
s了算了,2024-06-18 20:59:32, 21-su-xfw,2907069772
不知道具体是哪个老师的组,2024-06-18 20:59:37, 21-末 2-xyz,2623851533
@21-hnu @21-hnu 对，似了,2024-06-18 20:59:38, 21-fwu-爱莉爱莉爱（4.5拒）,1452454552
@21-鼠鼠 @21-鼠鼠 是这样的,2024-06-18 20:59:39, 21-whut-hhh,2307367273
这图也太糊了吧,2024-06-18 20:59:40, 21-sdu-马＋7（夏7拒）,1658572774
[我方了]请使用最新版手机QQ体验新功能,2024-06-18 20:59:40, 21-末 2-xyz,2623851533
s了算了,2024-06-18 20:59:44, 21-鼠鼠,1825742337
@21-末 2-xyz @21-末 2-xyz 只看第一志愿吧？,2024-06-18 20:59:45, 21-csu-hxf,3619511351
s了算了,2024-06-18 20:59:49, 21 heu 粥,2910353465
真是今年的么，不会fake吧,2024-06-18 20:59:50, 21-sdu-马＋7（夏7拒）,1658572774
活个集贸,2024-06-18 20:59:52, 20-tongjiu-lw,2230510481
@21-su-xfw @21-su-xfw 恭喜你,2024-06-18 20:59:53, 19-nuist-tongji-ki,2944957728
开了,2024-06-18 20:59:55, 19-nuist-tongji-ki,2944957728
（一丝侥幸,2024-06-18 20:59:55, 21-sdu-马＋7（夏7拒）,1658572774
下午电话联系的时候只讲了第一志愿,2024-06-18 20:59:55, 21-csu-hxf,3619511351
小复旦？大复旦！,2024-06-18 20:59:59, 21-湖b-耐拒王蜀鼠,923557344
nju知道的前15%也没入（,2024-06-18 21:00:00, 21-fwu-爱莉爱莉爱（4.5拒）,1452454552
@21-csu-hxf @21-csu-hxf 所以是第一个老师的组？,2024-06-18 21:00:00, 21-末 2-xyz,2623851533
！,2024-06-18 21:00:00, 21-双非-abab（夏4拒）,982425956
？,2024-06-18 21:00:02, 21-双非-abab（夏4拒）,982425956
专硕开了,2024-06-18 21:00:02, 19-nuist-tongji-ki,2944957728
真开？,2024-06-18 21:00:03, 21-双非-abab（夏4拒）,982425956
速度看看,2024-06-18 21:00:04, 19-nuist-tongji-ki,2944957728
真开了？,2024-06-18 21:00:06, 21-双非-abab（夏4拒）,982425956
还在院系审核,2024-06-18 21:00:06, 21-biliu,526908046
专硕开了,2024-06-18 21:00:06, 19-nuist-tongji-ki,2944957728
tj,2024-06-18 21:00:07, 21-biliu,526908046
开了,2024-06-18 21:00:08, 19-nuist-tongji-ki,2944957728
？,2024-06-18 21:00:09, 23-tongji大专-cg,1825784869
是不是寄了,2024-06-18 21:00:11, 21-biliu,526908046
开了,2024-06-18 21:00:11, 19-nuist-tongji-ki,2944957728
专硕,2024-06-18 21:00:12, 19-nuist-tongji-ki,2944957728
开完了？,2024-06-18 21:00:13, 21-双非-abab（夏4拒）,982425956
这和往年经验贴完全不一样啊,2024-06-18 21:00:14, 21-sdu-dusker,1187305740
@21-末 2-xyz @21-末 2-xyz 是,2024-06-18 21:00:14, 21-csu-hxf,3619511351
开了,2024-06-18 21:00:15, 21-chd-:老鼠头:,526835369
跳了,2024-06-18 21:00:16, 21-sdu-dusker,1187305740
每个方向都开了？,2024-06-18 21:00:19, 21-双非-abab（夏4拒）,982425956
寄了,2024-06-18 21:00:19, 21-bupt-nordfhn,2870512961
g了,2024-06-18 21:00:20, 21-su-xfw,2907069772
@21-su-xfw 什么背景,2024-06-18 21:00:24, 19-nuist-tongji-ki,2944957728
跳楼了,2024-06-18 21:00:24, 21-csu-hxf,3619511351
群u先看,2024-06-18 21:00:25, 21-cug-秋白,1342691640
g了,2024-06-18 21:00:25, 21-sdu-马＋7（夏7拒）,1658572774
,2024-06-18 21:00:26, 21-nwpu-llyiyi,2446124288
跳了算了,2024-06-18 21:00:26, 21-su-xfw,2907069772
洗洗睡了,2024-06-18 21:00:28, 21-neu-noble,1531673693
g了,2024-06-18 21:00:29, dhu ,930851771
让同济的老师来劝我,2024-06-18 21:00:31, 21-su-xfw,2907069772
